Timestamp,ExtPressure (kPa),IntPressure (kPa),Temp (C),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
157602,123.11,101.93,9.15,-0.606,1.026,-0.430,14.221,4.883,-13.000
157705,125.74,101.94,9.15,-0.588,0.723,-0.713,8.972,-15.076,58.716
157808,123.34,101.94,9.15,-0.513,0.682,-0.637,-60.303,-69.946,20.691
157911,125.50,101.94,9.15,-0.552,0.879,-0.623,-13.062,-88.928,-16.296
158014,123.34,101.94,9.15,-0.154,0.521,-0.644,37.109,-78.064,-19.592
158117,125.98,101.94,9.16,-0.177,0.372,-0.604,0.916,-63.049,-37.109
158232,124.78,101.94,9.16,-0.164,0.619,-0.713,-7.874,-22.644,2.747
158334,122.39,101.95,9.16,0.014,0.470,-0.730,-33.325,-13.062,-14.160
158437,125.98,101.94,9.16,0.003,0.650,-0.803,-23.987,-12.451,0.732
158540,124.54,101.94,9.15,0.028,0.508,-0.897,-10.925,-0.916,-2.930
158643,124.54,101.95,9.15,-0.013,0.537,-0.801,-15.686,2.014,1.770
158746,125.74,101.94,9.15,0.100,0.541,-0.847,1.282,8.545,8.301
158848,125.26,101.94,9.16,0.117,0.497,-0.777,-8.118,-18.127,-7.751
158951,123.34,101.94,9.15,0.107,0.584,-0.877,18.005,-22.949,-2.441
159066,124.06,101.94,9.15,0.191,0.425,-0.905,20.996,-18.738,0.244
159169,124.06,101.94,9.15,0.297,0.492,-0.834,-29.175,-22.949,-57.617
159272,124.78,101.94,9.15,0.045,0.680,-0.715,9.949,25.940,18.433
159375,124.30,101.94,9.15,0.396,0.136,-0.782,-2.930,6.958,37.109
159477,125.50,101.94,9.15,0.148,0.709,-0.799,3.601,-8.423,14.709
159580,125.02,101.94,9.15,0.099,0.572,-0.773,22.766,-9.827,-3.601
159684,125.02,101.94,9.15,0.092,0.436,-1.001,40.588,-10.559,7.935
159786,122.87,101.95,9.15,0.401,0.699,-0.855,-40.771,37.842,-1.099
159902,125.26,101.94,9.15,0.192,0.900,-0.381,19.592,-4.822,-23.010
160004,125.02,101.94,9.15,-0.026,0.203,-1.004,67.993,18.005,37.781
160107,122.39,101.95,9.15,0.073,0.908,-0.864,-24.292,32.471,42.480
160210,122.63,101.94,9.15,-0.057,0.530,-0.866,-68.176,-54.993,40.161
160313,125.50,101.95,9.15,0.185,0.479,-0.561,-80.872,-27.100,40.588
160416,125.74,101.95,9.15,0.078,0.535,-0.773,49.438,-46.143,0.854
160519,124.30,101.95,9.15,0.032,0.275,-0.916,51.331,2.625,54.199
160634,125.02,101.94,9.15,-0.092,0.526,-1.237,-59.021,8.118,48.340
160737,125.50,101.95,9.15,0.084,0.577,-0.604,-25.757,-22.217,19.714
160839,124.54,101.94,9.15,0.039,0.714,-0.892,86.182,-6.775,-87.585
160942,124.78,101.95,9.15,0.058,0.518,-0.913,-38.818,22.827,104.248
161045,125.02,101.95,9.15,0.153,0.344,-0.836,-72.083,6.897,-12.024
161148,126.21,101.94,9.15,-0.179,0.495,-1.122,-12.451,-42.908,8.850
161251,125.74,101.95,9.15,0.063,0.370,-0.909,-30.762,14.526,15.564
161354,125.74,101.94,9.15,0.119,0.471,-0.823,26.855,-4.761,-4.883
161469,125.50,101.94,9.15,-0.021,0.387,-0.887,25.452,-10.925,52.551
161571,125.50,101.94,9.15,0.257,0.391,-0.849,-10.376,13.916,17.151
161674,124.30,101.94,9.16,0.120,0.640,-0.898,36.743,-17.761,-15.381
161777,125.02,101.94,9.15,-0.001,0.424,-0.911,16.052,-1.587,-19.043
161880,124.78,101.94,9.15,0.154,0.541,-0.971,-34.912,3.052,1.953
161983,124.54,101.94,9.15,0.088,0.468,-0.819,-25.085,-0.183,-3.845
162086,123.82,101.94,9.16,0.153,0.451,-0.843,12.878,-7.568,31.616
162201,125.02,101.94,9.15,0.225,0.513,-0.874,23.499,-3.235,1.465
162303,123.82,101.94,9.16,0.149,0.588,-0.866,39.673,3.906,-10.071
162406,124.06,101.94,9.15,0.134,0.521,-0.828,-11.841,18.738,-6.287
162509,122.63,101.94,9.15,0.116,0.508,-0.703,1.404,0.000,7.385
162612,123.11,101.94,9.15,0.140,0.568,-0.873,27.344,16.724,29.053
162715,124.30,101.94,9.15,0.109,0.581,-0.800,14.587,29.846,8.789
162818,124.54,101.94,9.15,-0.004,0.654,-0.886,-18.127,29.968,16.968
162920,123.82,101.94,9.15,0.013,0.653,-0.806,-20.996,16.968,7.874
163036,125.02,101.94,9.15,-0.047,0.540,-0.825,13.184,6.714,-7.507
163138,125.26,101.94,9.15,-0.035,0.572,-0.785,7.141,-2.991,7.385
163241,124.54,101.94,9.15,-0.009,0.596,-0.741,9.094,-2.014,3.723
163344,124.06,101.94,9.15,0.025,0.601,-0.802,17.212,-15.259,-8.850
163447,125.50,101.94,9.15,-0.010,0.532,-0.825,4.700,-5.432,1.099
163549,124.78,101.94,9.15,0.005,0.625,-0.755,-15.808,7.751,6.165
163652,124.78,101.94,9.15,-0.021,0.666,-0.776,15.686,5.493,1.221
163755,125.26,101.94,9.15,-0.060,0.635,-0.812,20.142,7.019,-10.071
163870,123.11,101.94,9.16,-0.024,0.651,-0.825,-17.639,10.803,0.977
163973,124.30,101.94,9.16,-0.048,0.635,-0.745,-7.019,3.052,-3.174
164076,123.34,101.94,9.16,-0.056,0.557,-0.811,-8.545,13.489,10.925
164179,125.74,101.94,9.16,-0.098,0.613,-0.780,-8.728,0.916,14.160
164281,124.54,101.95,9.16,-0.079,0.624,-0.775,23.560,1.709,-9.216
164384,124.30,101.94,9.16,-0.150,0.551,-0.806,1.953,18.860,1.099
164487,124.54,101.94,9.16,-0.117,0.646,-0.663,-2.808,11.719,18.188
164602,123.58,101.94,9.16,-0.147,0.509,-0.743,5.066,28.870,9.888
164705,123.34,101.94,9.16,-0.405,0.504,-0.774,26.367,23.743,37.964
164808,123.11,101.94,9.15,-0.304,0.506,-0.801,-23.621,58.044,63.049
164911,124.06,101.94,9.16,-0.600,0.530,-0.665,-37.415,69.885,42.603
165013,124.06,101.94,9.16,-0.688,0.427,-0.616,-35.828,45.349,44.434
165116,125.50,101.94,9.16,-0.675,0.339,-0.724,-38.452,54.321,17.822
165219,124.30,101.94,9.16,-0.716,0.450,-0.610,-24.841,38.757,7.629
165322,124.06,101.94,9.15,-0.903,0.224,-0.568,14.771,28.687,12.329
165437,125.74,101.94,9.16,-0.853,0.207,-0.526,-16.968,26.611,26.367
165540,123.82,101.94,9.16,-0.833,0.294,-0.535,-17.883,21.545,-2.930
165643,124.06,101.94,9.16,-0.865,0.132,-0.469,-1.770,2.930,1.709
165746,125.50,101.93,9.15,-1.053,0.095,-0.374,-10.376,27.527,-1.465
165848,124.54,101.93,9.16,-1.189,0.223,-0.418,10.193,26.184,-4.333
165951,123.11,101.93,9.16,-0.919,-0.032,-0.384,-13.672,11.780,20.569
166054,125.02,101.93,9.16,-0.821,0.115,-0.370,-31.860,14.282,6.592
166169,125.02,101.94,9.15,-0.943,0.129,-0.213,-0.427,-7.751,-7.080
166272,123.34,101.93,9.15,-1.013,0.025,-0.440,14.160,-2.747,-19.531
166375,126.21,101.94,9.16,-0.979,0.205,-0.362,-13.306,-14.526,0.366
166478,125.74,101.93,9.15,-0.746,0.103,-0.439,4.089,-35.889,-3.174
166581,123.82,101.94,9.16,-1.038,0.159,-0.470,-6.592,-21.729,-23.071
166683,124.78,101.94,9.16,-0.826,0.221,-0.460,-3.845,3.113,11.536
166786,122.87,101.93,9.16,-0.814,0.155,-0.505,20.447,-5.676,-11.475
166889,124.30,101.93,9.15,-1.086,0.117,-0.603,-9.583,-18.250,2.319
167004,125.26,101.93,9.16,-0.686,0.235,-0.455,-1.831,-2.014,-2.930
167107,125.98,101.93,9.16,-0.853,0.279,-0.562,11.597,-18.311,-4.211
167210,125.98,101.93,9.15,-0.860,0.225,-0.568,-4.883,-1.282,6.531
167312,123.82,101.93,9.15,-0.818,0.182,-0.595,-5.371,-4.089,9.583
167415,126.21,101.93,9.16,-0.813,0.133,-0.628,-0.793,-0.549,5.310
167518,125.02,101.93,9.16,-0.825,0.220,-0.574,-2.197,-0.793,5.127
167621,125.98,101.93,9.16,-0.829,0.189,-0.582,-6.348,-5.493,13.367
167736,125.74,101.93,9.15,-0.820,0.079,-0.635,-7.324,-5.920,13.367
167838,126.21,101.93,9.16,-0.809,0.104,-0.613,1.709,2.563,-0.610
167941,124.06,101.93,9.16,-0.784,0.139,-0.638,-3.296,-2.930,9.399
168044,124.06,101.93,9.16,-0.812,0.076,-0.650,4.333,4.761,-3.418
168147,124.30,101.93,9.16,-0.829,0.272,-0.563,-0.610,-0.305,4.517
168250,125.50,101.93,9.16,-0.864,0.053,-0.684,-24.902,-16.174,23.865
168352,123.82,101.93,9.16,-0.809,-0.168,-0.692,-10.864,-10.010,16.968
168455,124.06,101.93,9.16,-0.769,-0.082,-0.669,4.272,-2.197,9.644
168570,124.06,101.93,9.16,-0.770,-0.011,-0.647,-8.850,-12.329,22.156
168673,125.02,101.93,9.15,-0.398,-0.229,-0.642,-18.860,-19.104,21.912
168776,124.54,101.93,9.15,-0.721,-0.192,-0.687,-4.211,-3.174,4.089
168879,124.78,101.93,9.16,-0.698,-0.115,-0.749,2.136,2.441,1.221
168982,125.02,101.93,9.15,-0.724,-0.120,-0.732,-1.343,-1.343,6.592
169085,124.54,101.93,9.15,-0.729,-0.109,-0.715,-5.798,-4.456,7.629
169188,125.50,101.93,9.15,-0.692,-0.189,-0.767,-13.550,-13.306,22.583
169303,126.21,101.93,9.15,-0.676,-0.167,-0.764,-8.240,-6.409,9.949
169406,125.50,101.93,9.15,-0.664,-0.224,-0.746,-4.211,-3.479,6.287
169509,124.78,101.93,9.15,-0.613,-0.276,-0.787,-11.658,-14.709,22.949
169612,123.82,101.93,9.16,-0.584,-0.374,-0.787,-6.714,-9.827,17.944
169715,126.21,101.93,9.15,-0.582,-0.290,-0.780,-17.151,-21.851,28.809
169818,124.54,101.93,9.16,-0.511,-0.421,-0.825,-0.061,-2.380,9.338
169920,124.78,101.93,9.15,-0.558,-0.307,-0.750,-3.052,-7.629,16.846
170023,125.50,101.93,9.16,-0.569,-0.337,-0.785,5.615,6.958,-2.991
170139,123.34,101.93,9.16,-0.545,-0.342,-0.803,0.061,0.305,2.747
170241,125.98,101.93,9.16,-0.451,-0.455,-0.850,-3.601,-6.104,8.728
170344,126.45,101.93,9.16,-0.512,-0.388,-0.807,4.333,5.310,-3.052
170447,125.26,101.93,9.16,-0.549,-0.332,-0.797,-8.911,-8.972,14.648
170550,125.50,101.93,9.15,-0.548,-0.321,-0.808,3.296,3.845,-1.526
170653,125.26,101.93,9.16,-0.556,-0.332,-0.797,3.357,4.211,-1.221
170756,126.45,101.93,9.16,-0.534,-0.354,-0.830,8.179,9.094,-7.141
170871,125.98,101.93,9.15,-0.460,-0.438,-0.845,-0.854,-1.465,3.174
170974,125.02,101.93,9.15,-0.546,-0.347,-0.798,0.183,0.671,2.319
171076,126.21,101.94,9.15,-0.503,-0.398,-0.822,-0.549,-0.610,3.540
171179,125.50,101.94,9.15,-0.530,-0.344,-0.824,-0.488,-0.061,4.150
171282,125.02,101.93,9.15,-0.508,-0.395,-0.823,0.366,0.244,2.808
171385,124.30,101.93,9.15,-0.528,-0.370,-0.811,0.305,0.916,2.502
171488,125.26,101.93,9.16,-0.523,-0.370,-0.816,2.441,3.296,-0.732
171590,126.21,101.93,9.15,-0.530,-0.367,-0.810,0.671,1.282,1.831
171705,125.26,101.93,9.15,-0.525,-0.372,-0.810,0.854,1.282,1.709
171808,126.45,101.94,9.15,-0.536,-0.361,-0.801,9.888,11.108,-8.972
171911,125.02,101.94,9.15,-0.500,-0.394,-0.833,-4.639,-6.714,9.949
172014,124.78,101.94,9.16,-0.491,-0.362,-0.835,1.099,2.563,0.671
172117,124.54,101.94,9.15,-0.521,-0.373,-0.809,0.366,0.061,2.869
172219,126.45,101.94,9.15,-0.506,-0.392,-0.778,-2.258,-6.714,7.629
172322,125.98,101.94,9.15,-0.630,-0.286,-0.744,8.911,12.024,-9.521
172425,126.45,101.94,9.15,-0.489,-0.405,-0.828,-0.488,-1.648,4.333
172540,125.74,101.94,9.16,-0.523,-0.375,-0.804,1.282,2.563,0.916
172643,125.26,101.94,9.15,-0.527,-0.370,-0.803,0.366,0.488,2.258
172746,126.93,101.94,9.15,-0.530,-0.368,-0.807,0.610,-15.320,2.930
172848,125.50,101.94,9.16,-0.521,-0.379,-0.810,0.549,0.916,2.075
172951,122.87,101.94,9.15,-0.521,-0.377,-0.810,0.854,1.160,1.953
173054,125.74,101.94,9.15,-0.515,-0.384,-0.812,0.549,1.160,1.831
173157,124.78,101.94,9.15,-0.518,-0.378,-0.808,0.610,1.038,2.075
173272,125.98,101.94,9.15,-0.523,-0.375,-0.809,0.549,1.160,1.953
173375,125.02,101.94,9.15,-0.537,-0.363,-0.804,1.038,1.404,2.197
173478,125.74,101.94,9.15,-0.517,-0.370,-0.817,1.587,2.625,0.732
173580,123.11,101.94,9.15,-0.518,-0.404,-0.799,0.610,0.366,2.441
173683,125.74,101.94,9.15,-0.530,-0.365,-0.808,0.549,1.160,1.892
173786,126.45,101.94,9.15,-0.523,-0.375,-0.807,1.038,1.465,1.831
173889,126.21,101.93,9.15,-0.536,-0.350,-0.807,1.282,1.709,1.526
173991,126.21,101.94,9.14,-0.532,-0.374,-0.806,1.465,2.625,0.977
174107,126.45,101.94,9.15,-0.536,-0.345,-0.808,2.563,2.991,-0.549
174209,125.74,101.94,9.15,-0.510,-0.388,-0.810,0.366,0.549,2.686
174312,125.74,101.94,9.15,-0.520,-0.382,-0.808,0.610,0.732,2.319
174415,126.45,101.94,9.15,-0.521,-0.386,-0.799,0.671,0.916,2.197
174518,126.21,101.94,9.15,-0.518,-0.389,-0.796,-0.122,0.305,2.869
174620,126.45,101.94,9.14,-0.514,-0.389,-0.812,0.610,1.038,2.258
174723,125.26,101.94,9.14,-0.519,-0.352,-0.816,0.244,0.366,2.686
174826,126.21,101.94,9.15,-0.532,-0.371,-0.796,0.916,1.282,1.465
174941,126.21,101.94,9.15,-0.528,-0.376,-0.803,0.793,1.099,2.136
175044,125.02,101.94,9.14,-0.525,-0.374,-0.805,2.808,3.479,-0.610
175146,124.78,101.94,9.15,-0.483,-0.443,-0.835,1.343,2.441,0.854
175249,124.54,101.94,9.15,-0.464,-0.498,-0.953,-2.930,-8.240,9.277
175352,125.98,101.94,9.14,-0.510,-0.425,-0.796,0.977,1.465,1.892
175454,125.74,101.94,9.14,-0.499,-0.392,-0.825,0.977,1.160,1.465
175557,125.02,101.94,9.15,-0.535,-0.338,-0.795,0.549,1.404,1.648
175672,123.82,101.94,9.15,-0.509,-0.404,-0.812,-0.488,-1.099,3.784
175775,125.26,101.94,9.15,-0.516,-0.389,-0.805,0.305,0.549,2.197
175878,123.82,101.94,9.15,-0.526,-0.372,-0.817,2.747,3.296,-0.183
175981,125.02,101.94,9.15,-0.543,-0.342,-0.808,-0.916,-0.488,4.150
176083,125.50,101.94,9.14,-0.511,-0.404,-0.802,0.061,0.183,2.991
176186,126.21,101.94,9.15,-0.545,-0.345,-0.808,4.944,6.165,-3.296
176289,125.50,101.94,9.15,-0.533,-0.378,-0.812,2.380,2.930,-0.183
176392,124.78,101.94,9.15,-0.533,-0.372,-0.794,-1.587,-1.038,4.883
176507,125.98,101.94,9.14,-0.573,-0.311,-0.793,0.183,0.488,2.991
176609,124.54,101.94,9.14,-0.501,-0.384,-0.839,-4.272,-4.456,8.179
176712,125.26,101.94,9.15,-0.510,-0.390,-0.809,0.488,0.366,2.380
176815,126.45,101.94,9.15,-0.522,-0.380,-0.808,3.662,4.333,-1.709
176918,126.45,101.94,9.15,-0.530,-0.375,-0.794,2.991,3.906,-1.465
177020,125.98,101.94,9.15,-0.520,-0.386,-0.808,-3.967,-3.662,7.812
177123,125.98,101.94,9.15,-0.567,-0.326,-0.797,-0.305,0.366,3.113
177226,122.87,101.94,9.14,-0.523,-0.371,-0.816,1.709,2.258,0.732
177341,124.54,101.94,9.15,-0.556,-0.340,-0.795,7.080,7.874,-5.066
177444,124.06,101.94,9.14,-0.512,-0.408,-0.799,-4.700,-4.456,9.033
177546,125.02,101.94,9.15,-0.590,-0.316,-0.803,9.155,10.742,-7.263
177649,125.02,101.94,9.14,-0.537,-0.363,-0.813,1.648,2.441,0.671
177752,124.30,101.94,9.15,-0.557,-0.345,-0.803,-2.380,-2.197,5.859
177855,124.06,101.94,9.14,-0.460,-0.395,-0.932,0.366,-0.305,3.052
177957,124.78,101.94,9.14,-0.521,-0.382,-0.808,1.099,2.014,1.465
178072,125.98,101.94,9.14,-0.599,-0.261,-0.797,6.775,8.118,-1.587
178175,124.06,101.94,9.14,-0.544,-0.346,-0.800,-6.165,-6.042,11.108
178278,124.30,101.94,9.14,-0.524,-0.385,-0.816,1.099,1.831,1.099
178381,125.74,101.94,9.15,-0.521,-0.362,-0.819,3.967,4.822,-2.441
178483,126.21,101.94,9.14,-0.547,-0.347,-0.807,-1.587,-1.465,4.578
178586,125.74,101.94,9.14,-0.501,-0.414,-0.809,-6.409,-6.592,11.475
178689,124.78,101.94,9.14,-0.539,-0.353,-0.804,7.080,7.996,-5.859
178792,126.69,101.94,9.14,-0.553,-0.339,-0.798,0.000,0.427,2.747
178907,125.26,101.94,9.14,-0.499,-0.407,-0.807,-0.305,0.549,2.747
179010,126.45,101.94,9.14,-0.510,-0.355,-0.815,0.305,0.488,2.563
179113,126.69,101.94,9.14,-0.536,-0.361,-0.811,0.610,1.099,2.136
179216,125.02,101.94,9.14,-0.547,-0.325,-0.810,-0.305,-0.061,3.113
179319,125.50,101.94,9.15,-0.555,-0.355,-0.800,-0.183,0.061,3.113
179422,124.54,101.94,9.14,-0.512,-0.397,-0.817,8.301,9.460,-7.141
179524,125.98,101.94,9.14,-0.572,-0.304,-0.789,0.793,1.160,2.014
179627,126.21,101.94,9.14,-0.542,-0.357,-0.813,0.854,2.075,1.160
179742,125.74,101.94,9.14,-0.544,-0.356,-0.792,2.991,3.662,-0.549
179845,125.26,101.94,9.14,-0.565,-0.310,-0.798,4.028,5.127,-1.953
179948,124.30,101.94,9.14,-0.570,-0.344,-0.786,-3.601,-3.296,7.263
180051,123.82,101.94,9.14,-0.540,-0.365,-0.804,3.357,3.784,-1.587
180154,125.26,101.94,9.14,-0.529,-0.376,-0.807,2.686,3.357,-1.038
180257,125.98,101.94,9.14,-0.554,-0.341,-0.804,0.427,0.977,1.892
180360,124.54,101.95,9.14,-0.573,-0.324,-0.788,-1.526,-0.977,4.395
180512,126.45,101.94,9.14,-0.558,-0.324,-0.796,-0.305,-0.122,3.601
180615,125.26,101.94,9.14,-0.538,-0.387,-0.766,2.502,5.859,-1.770
180718,125.02,101.94,9.14,-0.520,-0.380,-0.811,0.549,1.282,1.892
180821,124.06,101.94,9.14,-0.523,-0.379,-0.812,3.357,4.028,-1.526
180924,125.02,101.94,9.14,-0.520,-0.381,-0.810,-0.427,-0.305,3.662
181027,125.98,101.94,9.14,-0.552,-0.343,-0.801,5.432,6.287,-3.906
181130,125.02,101.94,9.14,-0.559,-0.310,-0.838,-4.272,-4.089,7.812
181232,125.98,101.94,9.14,-0.582,-0.325,-0.783,3.967,8.850,-4.089
181348,125.50,101.94,9.14,-0.524,-0.379,-0.807,1.160,1.831,1.282
181450,126.21,101.94,9.14,-0.540,-0.354,-0.797,0.610,1.282,1.953
181553,125.98,101.94,9.14,-0.526,-0.366,-0.819,11.353,12.756,-11.108
181656,123.11,101.94,9.14,-0.612,-0.384,-0.716,-3.418,-3.113,6.775
181758,124.78,101.94,9.14,-0.549,-0.353,-0.801,-3.296,-2.930,7.019
181861,123.34,101.94,9.14,-0.465,-0.446,-0.847,-2.197,13.672,0.977
181964,122.87,101.94,9.14,-0.545,-0.345,-0.803,1.953,2.502,0.244
182079,125.26,101.94,9.14,-0.539,-0.368,-0.791,7.385,8.789,-6.042
182182,125.26,101.94,9.14,-0.562,-0.312,-0.807,-0.610,-0.183,3.357
182284,125.02,101.94,9.14,-0.550,-0.371,-0.787,-1.343,-0.916,4.700
182388,125.26,101.94,9.14,-0.532,-0.373,-0.808,3.235,3.906,-1.404
182491,124.06,101.94,9.14,-0.564,-0.340,-0.808,-4.089,-3.845,7.202
182594,125.74,101.94,9.14,-0.553,-0.336,-0.799,-7.507,-7.568,13.184
182697,126.21,101.94,9.14,-0.550,-0.347,-0.802,4.822,5.554,-3.113
182800,125.26,101.94,9.14,-0.549,-0.358,-0.784,2.319,3.601,-0.732
182915,124.54,101.94,9.14,-0.530,-0.368,-0.807,0.854,1.404,1.770
183018,124.54,101.94,9.14,-0.525,-0.375,-0.808,0.610,1.221,2.014
183120,125.50,101.94,9.14,-0.527,-0.372,-0.808,0.671,1.099,1.892
183223,126.45,101.94,9.13,-0.528,-0.373,-0.808,0.610,1.038,1.831
183326,125.26,101.94,9.14,-0.526,-0.373,-0.808,0.732,1.038,1.892
183429,123.82,101.94,9.14,-0.526,-0.373,-0.808,0.732,1.160,1.953
183531,125.74,101.94,9.14,-0.527,-0.373,-0.807,0.793,1.160,1.953
183634,126.45,101.94,9.14,-0.526,-0.373,-0.809,0.793,1.343,2.014
183749,125.02,101.94,9.14,-0.526,-0.373,-0.807,0.671,1.160,2.014
183852,125.02,101.94,9.14,-0.528,-0.373,-0.807,0.854,1.221,2.014
183955,125.98,101.94,9.14,-0.526,-0.373,-0.808,0.793,1.160,1.831
184058,125.02,101.94,9.14,-0.526,-0.373,-0.807,0.854,1.221,1.892
184160,123.11,101.94,9.14,-0.527,-0.373,-0.808,1.038,1.282,1.953
184263,125.98,101.95,9.14,-0.526,-0.372,-0.809,0.610,1.282,1.953
184366,125.50,101.94,9.14,-0.527,-0.373,-0.807,0.916,1.221,1.831
184469,125.74,101.94,9.14,-0.527,-0.373,-0.808,0.549,1.160,1.953
184584,125.26,101.94,9.14,-0.527,-0.372,-0.808,0.671,1.160,2.075
184687,124.54,101.94,9.14,-0.526,-0.374,-0.809,0.427,1.343,1.953
184789,125.74,101.94,9.14,-0.527,-0.372,-0.808,0.732,1.160,1.953
184892,126.45,101.94,9.14,-0.533,-0.365,-0.803,0.671,0.793,2.197
184995,125.50,101.94,9.14,-0.531,-0.366,-0.807,0.854,1.282,1.709
185098,125.50,101.94,9.14,-0.526,-0.379,-0.807,0.549,0.977,2.075
185200,125.02,101.94,9.13,-0.486,-0.400,-0.876,1.038,1.343,1.892
185315,125.98,101.94,9.13,-0.520,-0.379,-0.815,1.099,1.526,1.587
185418,125.74,101.94,9.13,-0.523,-0.376,-0.810,0.610,1.465,1.648
185521,125.74,101.94,9.13,-0.499,-0.373,-0.805,-0.183,-1.160,3.113
185624,125.26,101.94,9.13,-0.527,-0.373,-0.806,0.671,1.221,2.014
185726,125.74,101.94,9.14,-0.525,-0.376,-0.807,0.732,1.099,2.075
185829,126.21,101.95,9.13,-0.527,-0.372,-0.808,0.916,1.648,1.587
185932,125.74,101.95,9.14,-0.533,-0.372,-0.801,0.854,1.465,1.648
186035,124.54,101.94,9.13,-0.527,-0.383,-0.802,0.854,1.343,1.953
186150,126.93,101.94,9.14,-0.528,-0.379,-0.801,0.610,1.038,2.136
186253,125.74,101.95,9.13,-0.516,-0.385,-0.811,0.488,0.977,2.258
186356,125.98,101.95,9.13,-0.531,-0.369,-0.807,0.793,0.977,2.136
186458,125.50,101.95,9.14,-0.527,-0.368,-0.809,0.916,1.404,1.770
186561,123.34,101.94,9.13,-0.527,-0.375,-0.807,0.671,1.160,1.953
186664,125.02,101.94,9.14,-0.523,-0.374,-0.811,0.366,0.916,2.197
186767,125.02,101.94,9.13,-0.528,-0.371,-0.805,0.916,1.465,1.770
186869,124.78,101.94,9.14,-0.525,-0.374,-0.808,0.793,1.221,1.709
186985,126.21,101.94,9.13,-0.528,-0.369,-0.822,0.793,1.526,1.526
187087,125.02,101.94,9.13,-0.530,-0.367,-0.802,0.793,1.404,1.709
187190,125.26,101.95,9.13,-0.520,-0.378,-0.811,1.404,2.441,0.916
187293,123.82,101.94,9.13,-0.524,-0.378,-0.804,0.488,1.038,2.014
187396,124.06,101.95,9.13,-0.531,-0.367,-0.806,0.610,0.977,2.014
187499,125.26,101.94,9.13,-0.524,-0.375,-0.810,0.671,0.854,2.014
187601,125.26,101.95,9.13,-0.562,-0.384,-0.775,-1.831,-4.639,8.545
187704,124.54,101.95,9.13,-0.458,-0.442,-0.853,10.803,28.564,-17.700
187795,125.74,101.94,9.13,-0.475,-0.485,-0.745,-6.836,-9.888,13.184
187898,125.98,101.94,9.14,-0.531,-0.366,-0.809,0.732,1.343,1.648
188001,125.50,101.95,9.14,-0.527,-0.374,-0.807,0.610,1.099,2.136
188104,124.78,101.94,9.13,-0.525,-0.356,-0.827,1.343,2.625,0.732
188207,125.50,101.94,9.14,-0.497,-0.435,-0.825,6.592,7.568,-5.554
188310,125.02,101.94,9.14,-0.577,-0.321,-0.803,6.104,8.179,-5.554
188412,126.21,101.94,9.13,-0.569,-0.287,-0.804,-8.545,-9.094,14.160
188528,124.78,101.94,9.13,-0.488,-0.393,-0.861,8.301,9.155,-6.714
188631,123.34,101.95,9.13,-0.599,-0.257,-0.799,3.296,4.089,-1.038
188733,123.58,101.94,9.13,-0.547,-0.340,-0.813,0.549,0.977,2.197
188836,125.02,101.95,9.14,-0.548,-0.339,-0.801,-9.399,-9.644,15.381
188939,126.21,101.95,9.13,-0.529,-0.380,-0.808,-0.549,-0.366,3.540
189042,125.26,101.95,9.13,-0.489,-0.431,-0.818,1.160,1.648,1.465
189145,124.30,101.94,9.13,-0.528,-0.372,-0.807,1.221,1.953,1.038
189248,124.54,101.95,9.13,-0.560,-0.366,-0.780,4.639,5.798,-3.113
189363,123.11,101.95,9.13,-0.576,-0.333,-0.783,1.404,1.892,0.671
189466,124.30,101.94,9.13,-0.545,-0.373,-0.791,2.747,2.991,0.366
189568,125.26,101.95,9.14,-0.525,-0.381,-0.804,0.916,1.282,1.831
189671,126.21,101.95,9.13,-0.531,-0.368,-0.806,0.549,1.038,2.014
189774,126.45,101.95,9.13,-0.518,-0.384,-0.810,3.235,3.784,-1.160
189877,125.02,101.95,9.13,-0.541,-0.348,-0.799,2.991,7.080,-1.953
189980,124.30,101.94,9.13,-0.536,-0.369,-0.802,1.404,2.319,0.977
190095,126.21,101.94,9.14,-0.519,-0.379,-0.812,0.977,2.319,0.854
190198,125.50,101.95,9.13,-0.531,-0.367,-0.804,0.916,1.709,1.831
190301,125.26,101.95,9.13,-0.537,-0.360,-0.805,6.409,7.385,-4.578
190403,124.78,101.94,9.13,-0.425,-0.466,-0.843,-4.822,-15.686,15.076
190506,126.21,101.95,9.13,-0.517,-0.384,-0.817,1.526,2.747,0.671
190609,125.98,101.95,9.13,-0.555,-0.365,-0.792,-0.244,-0.488,3.723
190712,125.98,101.94,9.13,-0.516,-0.394,-0.800,-0.366,-1.343,3.784
190815,125.98,101.95,9.13,-0.461,-0.450,-0.829,-0.061,-1.648,3.845
190930,124.54,101.95,9.13,-0.542,-0.338,-0.807,0.488,0.122,2.808
191033,125.98,101.94,9.13,-0.519,-0.378,-0.812,1.343,2.747,0.732
191136,124.78,101.94,9.13,-0.520,-0.378,-0.812,0.244,0.244,2.563
191239,125.26,101.94,9.13,-0.518,-0.381,-0.810,0.122,-0.061,2.747
191342,125.50,101.95,9.13,-0.530,-0.369,-0.809,0.427,0.610,2.747
191445,123.58,101.95,9.13,-0.535,-0.377,-0.791,0.916,1.770,1.404
191547,126.21,101.95,9.13,-0.526,-0.372,-0.808,0.488,0.977,2.197
191650,125.50,101.95,9.13,-0.540,-0.361,-0.802,0.305,0.000,3.052
